username;shortcode;commentCount;commentCountWithAnswers;comment_id;text;created_at;ownerId;ownerUsername
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;18042781813184031;"warmest years on record: 2016, 2015, 2017, 2018, 2014, 2010, 2013, 2005, 2009, and 1998.";1559080660;1611279534;"jcalirani"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;17877421621366636;"Ja, man kann alles schlecht reden. Es gibt ja keine idealen Zustände, keine perfekten Menschen und schon gar keine perfekten Jugendlichen. Und wer hat ihnen denn vorgelebt, dass Müll wegwerfen in Ordung ist? Dass Konsum das höchste Lebensziel ist??? Die jungen Menschen die gerade erst dabei sind, erwachsen zu werden zeigen zum Teil schon mehr Reife, als die älteren Generationen. Weil so nach vorn ➡️blicken. Ja es wird drastische und sehr unbequeme Veränderungen geben - müssen.  So oder so. Egal ob Kinder streiken oder nicht. Macht die Augen auf oder träumt weiter!";1559127655;8144172196;"beinglikebumblebee"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;18070242115011695;"eine klimawahl****";1559079525;5881239324;"luzie.ilui"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;17881995259359640;"Bäh wieso wollen soviele Erstwähler denn die fdp?";1559125233;10032175237;"sophiehauser00"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;18071141209043642;"Wäre cool wenn da die #ÖDP mit auftauchen würde, sind die einzigen die wachstumskritisch, sozial-ökologisch sind! :)";1559168798;5390760584;"vanieldichel"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;18053591587129333;"nichts gegen fff, aber lern mal schreiben";1559429787;1602976793;"_sheeshkabob_"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;17851971658442797;"Du är bäst  för att din bild är alltid i min  instagram omslag helt enkelt !";1559242004;8545092543;"payaandar"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;17893192948329275;"🔥";1559140849;13587819828;"antipollutionclub"
"fridaysforfuture.berlin";"ByBGPlICM1O";16;31;18038013601146749;"das passt sonst irgendwie nicht";1559429803;1602976793;"_sheeshkabob_"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17877533575367876;"Ist ja im wahrsten Sinne des Wortes der Shiiiiit! Sehr geil!";1558889076;5944884915;"tomheidekorn"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17884936972352539;"Bummel 🙌❤️";1558889441;234569230;"annikwalter"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17903388604307967;"Neues Klopapier @christin.ha ?☺️";1558890794;2025845853;"deetanzt"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18041002360189582;"💩💩💩 Let's talk 💩💩💩";1558889514;1540461726;"goldeimer"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18036083662159650;"Wie wird man einer der ausgewählten Partner. Das wäre sooo geil für die Schule und so";1558892940;12595928061;"sonnyschallenge"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17866545454382756;"Mengenrabatte für AFD Wähler?";1558891669;662422163;"elainamarleen"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17876176258371369;"@chailatte_roche ❤️ next big thing ❤️";1558890334;5928243582;"philipeinhorn"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17992120873237818;"Alter Ihr seid einfach so geil.";1558899977;1648320764;"amourette57"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18050494609119714;"Soo geile Idee!!! Feier ich👏";1558898469;9991935160;"yola_lutaise"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17992001116238503;"Haha das war so witzig 🎥";1558912513;267730918;"chris_schmitz_3"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18037549492176472;"Was für eine coole Idee! Viel Erfolg bei der Umsetzung und liebe Grüße aus Freiburg! 😊";1558952872;1974112599;"jorindeundjoringelundsoweiter"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17860930642410226;"Richtig tolle Idee!";1558959898;5718091129;"laura.schll"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18060925492075777;"❤️";1558908541;8691177323;"fridaysforfuture.de"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17862545497401552;"Ouh, nicer Scheiß 😃🌍💩";1558974970;241546095;"christin.ha"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18072354883024300;"Ab in den DM mit der Produktidee!";1558962479;1974112599;"jorindeundjoringelundsoweiter"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18070359271018579;"Das ist leider die erste Aktion von FFF die ich überhaupt nicht gut finde, Schade... Ich fürchte damit wird die Bewegung nie ernst genommen und das war schließlich immer das Ziel! Die Stärke von FFF lag außerdem immer in der Masse und mittlerweile sind schon sehr viele ältere Menschen dabei #grandparentsforfuture #parentsforfuture Der Beitrag ist meiner Meinung nach aber sehr abwertend formuliert, besonders für 'die Alten'. Im ersten Moment ist die Aktion ja echt witzig, aber ich glaube nicht besonders gut durchdacht, da kann man es ja niemanden verübeln wenn er sagt FFF wäre eine "dumme Jugendbewegung", mit dieser Aktion wird sie das nämlich wirklich!";1558984591;4312916178;"janni.02"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17899635130321831;"👏";1558942695;13958537791;"schoolsforfuture.de"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17987734723244417;"@laura_natascha @gurkmichnich das sollten wir uns dann wohl kaufen, sobald es dad gibt! 😄";1559032810;190818545;"tina.apfelbacher"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18036276424153409;"💚💚💚❤️";1559056070;13299622642;"fabienne_mia_cisv_future"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17877940696367446;"Macht mit!";1559040435;14011108875;"haus_der_naturpflege"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;18069596323035323;"Voll die gute Idee ♥️😂";1558983877;10591478826;"mrs.a_2024"
"fridaysforfuture.berlin";"Bx7qJbGn99a";22;25;17846743357458147;"sehr geil 💥";1559302372;8476573631;"hatfieldserena"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18042217474094520;"!!!❤️";1558810795;366112946;"melinaspahn"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;17993727817228893;"Also das beste fehlt 😢";1558811494;8087302095;"it.s.sunshine"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18027700336168995;"🤔 years ago was a batter piace";1558811761;11336119099;"italianpigs"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18052485559119327;"Auf meinem Schild stand "Staying in silence is the same as dying"";1558812519;9012020963;"back.fee_"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;17863192468402011;"❤️🌎🌍🌏 #savetheplanet";1558812673;8908094494;"nedina345678"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18073002193002037;"@luisaxrosa";1558813130;4444851436;"youhavealreadychanged"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18059472811077217;"Das war gestern in Berlin der absolute Wahnsinn. Meine Tochter ist im April 16 Jahre alt geworden und darf somit morgen das erste Mal wählen. Wir haben es in der Hand und werden die EUWahl zur Klimawahl machen. Wir werden uns richtig entscheiden und somit, hoffen wir doch - einen politischen Umbruch im Sinne unseres Planeten und unserer Zukunft herbeiführen. Wahnsinn, allein in Deutschland über 320.000 Menschen, die auf die Straße gegangen sind und somit ihren Unmut und Protest zum Ausdruck gebracht haben. Danke dafür. 👍👍👍👍🌍🌍🌍🌍👏👏👏👏💚💚💚💚💚💚";1558819626;11079025982;"tamago._dani"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18068251525028337;"HAHAHAHAHAHAHA LEONARDO DI CAPRIO ONE";1558822140;13371368131;"patoteeeee"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;17847949534445456;"Super Sache, super Statements 📸💥👍";1558825334;3551181352;"deutscher_jugendfotopreis"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18005449870204207;"👏👏👏";1558826042;13066810189;"earthwoke"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;17958718195279468;"LUIIISAAAA @luisaxrosa";1558831302;1510811966;"sylvietullochgray"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;17902593643312099;"Ich erkenne die großartigen Plakate wieder😁👌";1558880147;3648377974;"timi3u"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18069403561002634;""Federt eure Verwandten", juhu  Das soll bestimmt "Fordert" heißen";1558897251;4923281725;"voegelchen.17"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18065497960070733;"👏";1558942663;13958537791;"schoolsforfuture.de"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;17949554302281260;"I was there 🙌";1558868481;9197209796;"andrea.licata75"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;18035017990155510;"<3";1559042496;14011108875;"haus_der_naturpflege"
"fridaysforfuture.berlin";"Bx5XU17HvEt";17;20;17987458084243833;"👍🏻";1558812582;12720021;"kayaige"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18024111226195378;"WHAT DO WE WANT?";1558706879;5990769918;"j.elly.bean_55_"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18069358930019583;"Die Zukunft kann nur geklaut werden weil Deutschland bis 2099 immer noch besetztes Land ist Ausrufezeichen Obama hat dies öffentlich 2008 ganz klar gesprochen Punkt um aus dieser Misere rauszukommen sind endlich Friedensverträge gültige internationale Friedensverträge notwendig. Diese fehlen seit dem ersten Weltkrieg! Das was hier in Deutschland erlebt wird ist ein Krieg gegen die Bevölkerung. Die Entnazifizierung wurde nie beendet über 80 nazigesetze Hitler Gesetze werden weiter gegen die eigene Bevölkerung angewendet! Militärisches Geoengineering in angewandter Form wirkt momentan brutal auf die Wettermaschine ein zuzüglich zum zivilen Luftverkehr Punkt die Grund und Bodenrechte müssen in Deutschland zurückgeholt werden ansonsten wird weiter vordiktiert durch die Verwaltung welche US-amerikanische gesteuert ist oder hat jemals irgendwo ein Politiker etwas von gültigen Friedensverträgen gesagt von herzintelligenz oder Bewusstsein? Nein die Kinder werden hier vor einen politischen Karren gespannt das ist hoch gefährlich weil sie in Unkenntnis sind";1558703232;5328694571;"philipp_goelitz"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;17847138607453011;"War dabeiii👍";1558714578;4309731336;"mati_leela"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18031573798161352;"💪💪💪 war super heute, wir machen weiter Lärm! 🌵🌴";1558706582;2977681422;"schlngl"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18068544472050832;"💪";1558717226;13718994710;"tierra.eco.studio"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;17854892338426662;"Wie viele waren wir denn heute in Berlin?";1558724852;1533855182;"aritionell"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18040710979136153;"Wie viele wahren wir?";1558705726;8087302095;"it.s.sunshine"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;17844549538459684;"heheh. meine Hand ^^";1558717703;3098776428;"maximilionelion"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;17889054046339390;"Toll, dass so viele da waren 💚🌎";1558726635;11866545113;"trynature_"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;17891842186327119;"Hi. Kann mir jemand sagen wie der Sänger aus Kapstadt (Cape town), der heute dabei war, heißt?";1558729162;2065096099;"spelunken.jenny"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18046877752124982;"Perfekt wir steigen bis 2024 aus der Kernkraft aus. Dann steigen wir noch bis 2030 aus der Kohlekraft aus und zünden dann abends Kerzen an, weil wir keinen Strom haben, wenn kein wind weht und keine Sonne scheint. Währenddessen werden in unserem Nachbarland Polen gerade neue Kohlekraftwerke gebaut, wo wir dann den Strom teuer einkaufen. China hat einen weltweiten CO2-ausstoss von über 10 Billionen Tonnen jährlich, etwa 15 mal soviel wie Deutschland, aber das interessiert unsere fridaysforfuture-Bewegung überhaupt nicht. Dass viele Produkte, die unsere Jugend und wir besitzen, in China produziert werden, interessiert auch niemanden. So retten wir dann die Welt oder beruhigen unserer schlechtes Gewissen, indem wir "Ablass" leisten.";1558730298;8376006380;"martin_kugler72"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18032050000167938;"Weiß jmd wieviele es gestern in Berlin waren?";1558797191;10332288073;"pingutumbles"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;17878157932364795;"Solange es bei fridaysforfuture-Streiks Bananen für die Streikenden gibt, anstatt dass heimisches Obst verteilt wird, wurde der Sinn der Aktion noch nicht richtig verstanden.";1558796740;8376006380;"martin_kugler72"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;18041945932087920;"Wie viele waren da?";1558714555;4309731336;"mati_leela"
"fridaysforfuture.berlin";"Bx2KH19Cqyh";15;75;17897044033326356;"🙌";1558942711;13958537791;"schoolsforfuture.de"
"fridaysforfuture.berlin";"Bx0SLP_DpAu";6;8;17855617822422665;"@lnnd_25 und ich sind dabei👍🏻☺";1558641699;7521367774;"creative_ravenclawgirl"
"fridaysforfuture.berlin";"Bx0SLP_DpAu";6;8;17958248392273156;"@nele_ltzk  @notorious.muhsin";1558640301;1509016691;"030.alicia"
"fridaysforfuture.berlin";"Bx0SLP_DpAu";6;8;17948552233281394;"Bin dabei! Passend dazu mein neuer Blogeintrag: Übers Weltretten http://skysharks.net/uebers-weltretten";1558642966;13149344271;"skysharks97"
"fridaysforfuture.berlin";"Bx0SLP_DpAu";6;8;17902281991313418;"Invalidenpark wa?";1558682377;6908011840;"some.random.shit.drawing.guy"
"fridaysforfuture.berlin";"Bx0SLP_DpAu";6;8;17901934237313548;"Thank you from 🌍, let's act together for a green Europe 🇪🇺 💚🐝";1558644940;9235708005;"green_eurognome"
"fridaysforfuture.berlin";"Bx0SLP_DpAu";6;8;18063813322064170;"Es ist der 24.05.2019 und immer noch so kalt draussen am Tage......bei Euch in Berlin auch?";1558702058;8376006380;"martin_kugler72"
"fridaysforfuture.berlin";"BxzMaM2iMU1";5;10;18005327308201860;"Der Mensch ist aber nicht am Klimawandel schuld, da zählen noch viele andere wichtige Fakten dazu...";1558615849;11777544452;"palominoyt"
"fridaysforfuture.berlin";"BxzMaM2iMU1";5;10;17847179461445793;"@_vhcksl_ @dome_wirth_16 @wyd.marie wollt ihr hin?";1558628827;4123746017;"x.animetypi.x"
"fridaysforfuture.berlin";"BxzMaM2iMU1";5;10;18031768840163209;"🔥🔥🔥";1558652894;3283250947;"dominik.cramer"
"fridaysforfuture.berlin";"BxzMaM2iMU1";5;10;18032140786167986;"Könnt ihr vielleicht die Route für morgen posten?";1558636856;7997161515;"_littlegreenthings"
"fridaysforfuture.berlin";"BxzMaM2iMU1";5;10;18043340002087050;"Ist nächste Woche wieder Fff in Berlin ?";1558942934;11337707887;"fff_rastede"
"fridaysforfuture.berlin";"BxxLAFciJ2Y";6;12;18068722945032412;"Ist das wieder mit laufen?";1558536235;3570978653;"lena._.ka"
"fridaysforfuture.berlin";"BxxLAFciJ2Y";6;12;17990901418237508;"Positioniert euch zu der Sache mit @chefket. Äussert euch dazu. Ihr könnt das nicht unkommentiert lassen.";1558548099;1413608270;"_mariamadonna_"
"fridaysforfuture.berlin";"BxxLAFciJ2Y";6;12;18051079117099500;"voll blöd das ich eine Präsi und Arbeit schreiben muss, wenn ich komme kriege ich nh 6 jeweils.(nicht weil sie es mir nicht erlauben sondern weil wir die letzten Arbeiten irgendwie noch schreiben müssen) Oaf.";1558552035;2290850174;"hernameissila"
"fridaysforfuture.berlin";"BxxLAFciJ2Y";6;12;17999626780222323;"@vk_girl_ bist du da?";1558560272;4781213926;"selma.cqt"
"fridaysforfuture.berlin";"BxxLAFciJ2Y";6;12;18050930752106631;"Könntet ihr nicht nochmal wegen der Cheket Sache ein Statement abgeben welche ethischen Werte genau gemeint sind?";1558555781;6149755735;"paul_hendrich"
"fridaysforfuture.berlin";"BxxLAFciJ2Y";6;12;17867031325385560;"Wir sollten uns mit den Wissenschaftlern treffen bzw. Die Vorsitzenden für diese Streiks sollten sich mit den Wissenschaftlern,die in Rezos Video gezeigt worden sind,treffen.Gemeinsam könnten wir etwas ändern. #rezo #niemehrcdu";1558601043;8908094494;"nedina345678"
"fridaysforfuture.berlin";"Bxubzqyn2Va";4;5;18067779061011009;"Und unsere Deutschlehrerin setzt eine fcking Drama-LEK an...";1558444122;5885412380;"ole_fxhz"
"fridaysforfuture.berlin";"Bxubzqyn2Va";4;5;17898424006320401;"Bis wann wird die Demo ungefähr gehen?";1558465625;6149755735;"paul_hendrich"
"fridaysforfuture.berlin";"Bxubzqyn2Va";4;5;17856020398418509;"Leute, was war denn das für ein Fail mit @chefket? FFF steht schon teilweise in der Kritik, da ihr zT als weiß-privilegierte Bewegung wahrgenommen werdet. Ihr müsst dringend stellung beziehen und das gerade biegen. ihr verliert gerade massiv support von menschen mit migrationshintergrund, die sich aufgrund dieser politik ausgeschlossen fühlen. kann ich verstehen. Schaut euch bitte die Story von Chefket komplett an und nehmt die Stimmen und die Kritik, die dort zum Ausdruck kommt erst.";1558471116;1413608270;"_mariamadonna_"
"fridaysforfuture.berlin";"Bxubzqyn2Va";4;5;18035029510151685;"Es ist super wichtig, dass ihr endlich Stellung bezieht und mit der öffentlichen Kritik umgeht. Umweltschutz ist super wichtig, aber unsere ziele können wir nicht erreichen, wenn die Bewegung die Kritik und Sorgen von  @chefket & co nicht ernst nimmt. Jede Art des Aktivismus ist lückenhaft ohne Intersektionalität!!!";1558521828;2843815356;"sofiasox"
"fridaysforfuture.berlin";"Bxt3DO6DmfO";3;3;18067595554019235;"Wo endet der Streik?";1558457505;9676833031;"lottchensisi"
"fridaysforfuture.berlin";"Bxt3DO6DmfO";3;3;18001432849210320;"💚🌎";1558726707;11866545113;"trynature_"
"fridaysforfuture.berlin";"Bxt3DO6DmfO";3;3;18062855467064735;"Wo endet der Streit und bleiben wir am Brandenburger Tor ?";1558505244;7212000687;"nina_mrkl"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18039186046137716;"@lea.cramer";1558379905;3283250947;"dominik.cramer"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;17846363086447523;"@notorious.muhsin  Here we go";1558378618;1509016691;"030.alicia"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;17856952996414740;"Nur auf Berlin bezogen oder deutschlandweit?";1558381069;1560337226;"ktown.pankgraf"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18040796167143162;"🧞‍♂️🧞‍♂️🧞‍♂️🧞‍♂️🧞‍♂️🧞‍♂️";1558384365;6518560803;"ellixada"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;17890866886329368;"Ich komme auf jeden";1558384372;6518560803;"ellixada"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18067711483043202;"@dilara.y16";1558382706;7036667659;"le.linak"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18030633499161219;"❤️";1558401487;13924434309;"un_nuevo_planeta"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;17971412743257909;"Wo findet die Demo in Berlin statt und wann ?";1558390633;1925307655;"blue_lau_ree"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18067597699041149;"Go Strong Rebels!!!
We won’t stop now 💚👭🌍🌻
XR_Portugal";1558437844;13015938050;"extintionrebellionpt"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;17885815747344685;"❤️ wir sind dabei!";1558450118;13754521433;"nachhaltigkeitsritter"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18035252908150436;"Leider bekomm ich da meine Prüfungsergebnisse 😤😤😤";1558457949;2053638514;"yara.tasha"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;17857321777417329;"Würd gern wieder. Schreiben am Freitag aber Klausur 🙁";1558534928;2321681291;"_alina_schladming"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18031170574161902;"Nein @devil_in.red";1558470010;3414464783;"lifeediana"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;17862404365393160;"@lifeediana gehst du hin?";1558465673;7608859020;"devil_in.red"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18035046262151949;"Könnten wir auch später dazukommen?";1558535007;2321681291;"_alina_schladming"
"fridaysforfuture.berlin";"BxsfHnan-Kl";16;23;18050895826112364;"https://www.vernunftkraft.de/mit-dem-zweiten-sieht-man-manchmal-besser/";1559020865;12044861533;"heinz851965"
"fridaysforfuture.berlin";"BxmrOMZH4f-";2;3;18040331665080962;"Wann und wo ist das?";1558256129;11367136917;"leonie_wdl"
"fridaysforfuture.berlin";"BxmrOMZH4f-";2;3;17962581598262914;"@nele_ltzk  lass machen oder";1558186748;1509016691;"030.alicia"
"fridaysforfuture.berlin";"BxkphoNDEGN";6;6;18025478002174377;"🌞";1558118409;13142820034;"fridaysforfuture.huberlin"
"fridaysforfuture.berlin";"BxkphoNDEGN";6;6;18044875543121068;"🙌";1558115771;13357543467;"nachhaltigkeitsbuero.huberlin"
"fridaysforfuture.berlin";"BxkphoNDEGN";6;6;17879873206357076;"Great Work Rebels!!!
We Won’t Stop Now 👏🏻👏🏻👏🏻🌍🆘‼️
XR_Portugal";1558123656;13015938050;"extintionrebellionpt"
"fridaysforfuture.berlin";"BxkphoNDEGN";6;6;17946608395281127;"💚🤟🏻";1558121591;10588162603;"fridaysforfuture_pisa"
"fridaysforfuture.berlin";"BxkphoNDEGN";6;6;18003528862205671;"Support the Global Pact for the Environment ! 🕊💚🌿";1558168103;8659009642;"globalpactenvironment"
"fridaysforfuture.berlin";"BxkphoNDEGN";6;6;17955789991279529;"😃";1558122396;12873190566;"fridaysforfuture.tuberlin"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;17881736983351928;"❤️👏";1558031175;13553421931;"_.save__the__world._"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;18039333940093565;"Mega eindrucksvoll! Hoffentlich kann man den Spot bald überall in Deutschland sehen🔥";1558031187;3283250947;"dominik.cramer"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;18038117791143647;"Der Film ist super gut gemacht und der Inhalt überzeugt total! Dankeschön an alle Beteiligten!!! 😊";1558034077;1974112599;"jorindeundjoringelundsoweiter"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;18047272762115571;"🔥🔥🔥 COOLER FILM von @fridaysforfutureFFM 💪🌎🌿 aus Frankfurt!🌻🐝🚴‍♀️";1558032181;11443809680;"climatejustus"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;18034257520178709;":-)";1558036230;5599935079;"foot_snffr"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;17883866680346543;"Riesen props and die Macher von dem Spot, richtig eindrucksvoll!!";1558034483;8622598593;"paperfreddie"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;18039467257137973;"@creative_ravenclawgirl";1558033204;6061062168;"lnnd_25"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;17894101840323726;"Ich bin dabei! #fuforfuture @fridaysforfuture.fuberlin 🙌🌍";1558070410;274331762;"laura_natascha"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;17964815329269588;"😍👍👏💪🌈";1558195087;4227312081;"spree_bogen"
"fridaysforfuture.berlin";"BxiIeIUIPQU";10;11;17880056926358285;"👏";1558130528;5945500164;"juppa2670"
"fridaysforfuture.berlin";"Bxh9AAECCNS";1;1;17860597756398615;"Wo genau?";1558029359;2897300448;"subsi_diaritaet"
"fridaysforfuture.berlin";"BxX0BQSHzb0";4;5;17874240502366091;"@neuertab ayyyyyy";1557686598;2095431757;"cineflexx"
"fridaysforfuture.berlin";"BxX0BQSHzb0";4;5;17843219776452152;"@lucia_s.s @_kleinana_ 🌚🌏";1557687082;5450484617;"julia_14_bln"
"fridaysforfuture.berlin";"BxX0BQSHzb0";4;5;17850445246426722;"@2en4_fr8d4 gehen wir? 🌍🌎🌏";1557746885;11448507247;"anna.seitenmaedchen"
"fridaysforfuture.berlin";"BxX0BQSHzb0";4;5;17963251321270222;"@julie.brsch";1557687854;2130472707;"saint.selmo"
"fridaysforfuture.berlin";"BxPesYXH_GC";1;1;18064465588039439;"Wir sind mit unseren neuen Bannern dabei!🥳";1557416074;12881530373;"fridaysforfuture.fuberlin"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17969082796247938;"Aufklärung! Wandel! Verbesserung! 🔥";1557153463;2900577326;"max_green_by_maxgreen.info"
